,id,utcDate,status,matchday,stage,group,lastUpdated,referees,season.id,season.startDate,season.endDate,season.currentMatchday,odds.msg,score.winner,score.duration,score.fullTime.homeTeam,score.fullTime.awayTeam,score.halfTime.homeTeam,score.halfTime.awayTeam,score.extraTime.homeTeam,score.extraTime.awayTeam,score.penalties.homeTeam,score.penalties.awayTeam,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name
169,303930,2021-01-14T20:00:00Z,FINISHED,18,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11610, 'name': 'Andre Marriner', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11611, 'name': 'Scott Ledger', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11504, 'name': 'Simon Long', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11430, 'name': 'Simon Hooper', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11503, 'name': 'Graham Scott', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11611, 'name': 'Scott Ledger', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11504, 'name': 'Simon Long', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11610, 'name': 'Andre Marriner', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11503, 'name': 'Graham Scott', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11461, 'name': 'Tim Wood', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,0,0,0,0,,,,,57,Arsenal FC,354,Crystal Palace FC
170,303937,2021-01-16T12:30:00Z,FINISHED,19,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11605, 'name': 'Michael Oliver', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11564, 'name': 'Stuart Burt', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11488, 'name': 'Simon Bennett', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11423, 'name': 'Andy Madley', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11556, 'name': 'David Coote', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11564, 'name': 'Stuart Burt', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11488, 'name': 'Simon Bennett', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11605, 'name': 'Michael Oliver', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11556, 'name': 'David Coote', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 73363, 'name': 'Nick Hopton', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': None}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,2,3,2,1,,,,,76,Wolverhampton Wanderers FC,74,West Bromwich Albion FC
171,303945,2021-01-16T15:00:00Z,FINISHED,19,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11443, 'name': 'Chris Kavanagh', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11495, 'name': 'Ian Hussin', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11431, 'name': 'Daniel Robathan', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11396, 'name': 'Tim Robinson', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11430, 'name': 'Simon Hooper', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11495, 'name': 'Ian Hussin', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11431, 'name': 'Daniel Robathan', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11443, 'name': 'Chris Kavanagh', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11430, 'name': 'Simon Hooper', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11504, 'name': 'Simon Long', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,1,0,,,,,563,West Ham United FC,328,Burnley FC
172,303946,2021-01-16T15:00:00Z,FINISHED,19,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11487, 'name': 'Kevin Friend', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11544, 'name': 'Simon Beck', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11595, 'name': 'Adrian Holmes', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11479, 'name': 'Lee Mason', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11544, 'name': 'Simon Beck', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11595, 'name': 'Adrian Holmes', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11487, 'name': 'Kevin Friend', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11586, 'name': 'Richard West', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,1,0,1,,,,,341,Leeds United FC,397,Brighton & Hove Albion FC
173,303938,2021-01-16T17:30:00Z,FINISHED,19,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11309, 'name': 'Peter Bankes', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11424, 'name': 'Neil Davies', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11404, 'name': 'James Mainwaring', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11575, 'name': 'Mike Dean', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 23568, 'name': 'Jarred Gillett', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'Australia'}, {'id': 11424, 'name': 'Neil Davies', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11404, 'name': 'James Mainwaring', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11309, 'name': 'Peter Bankes', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 23568, 'name': 'Jarred Gillett', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'Australia'}, {'id': 11615, 'name': 'Adam Nunn', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,1,0,0,,,,,63,Fulham FC,61,Chelsea FC
174,303944,2021-01-16T20:00:00Z,FINISHED,19,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11494, 'name': 'Stuart Attwell', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11570, 'name': 'Harry Lennard', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11446, 'name': 'Robert Jones', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11567, 'name': 'Jonathan Moss', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11570, 'name': 'Harry Lennard', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11567, 'name': 'Jonathan Moss', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 167637, 'name': 'Andy Halliday', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': None}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,1,0,,,,,338,Leicester City FC,340,Southampton FC
175,303943,2021-01-17T14:00:00Z,FINISHED,19,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11610, 'name': 'Andre Marriner', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11586, 'name': 'Richard West', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11521, 'name': 'Mark Scholes', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11446, 'name': 'Robert Jones', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11575, 'name': 'Mike Dean', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11586, 'name': 'Richard West', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11521, 'name': 'Mark Scholes', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11610, 'name': 'Andre Marriner', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11575, 'name': 'Mike Dean', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 167637, 'name': 'Andy Halliday', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': None}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,3,0,2,,,,,356,Sheffield United FC,73,Tottenham Hotspur FC
176,303940,2021-01-17T16:30:00Z,FINISHED,19,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11520, 'name': 'Paul Tierney', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11530, 'name': 'Lee Betts', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11530, 'name': 'Lee Betts', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11564, 'name': 'Stuart Burt', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,0,0,0,0,,,,,64,Liverpool FC,66,Manchester United FC
177,303941,2021-01-17T19:15:00Z,FINISHED,19,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11479, 'name': 'Lee Mason', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11611, 'name': 'Scott Ledger', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11461, 'name': 'Tim Wood', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11423, 'name': 'Andy Madley', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11551, 'name': 'Martin Atkinson', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11611, 'name': 'Scott Ledger', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11461, 'name': 'Tim Wood', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11479, 'name': 'Lee Mason', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11551, 'name': 'Martin Atkinson', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11552, 'name': 'Peter Kirkup', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,4,0,1,0,,,,,65,Manchester City FC,354,Crystal Palace FC
178,303942,2021-01-18T20:00:00Z,FINISHED,19,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11556, 'name': 'David Coote', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11531, 'name': 'Marc Perry', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11425, 'name': 'Nicholas Hopton', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11503, 'name': 'Graham Scott', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11309, 'name': 'Peter Bankes', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11531, 'name': 'Marc Perry', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 73363, 'name': 'Nick Hopton', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': None}, {'id': 11556, 'name': 'David Coote', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11309, 'name': 'Peter Bankes', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3,0,0,0,,,,,57,Arsenal FC,67,Newcastle United FC
179,303933,2021-01-19T18:00:00Z,FINISHED,18,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11503, 'name': 'Graham Scott', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11424, 'name': 'Neil Davies', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11504, 'name': 'Simon Long', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 9382, 'name': 'Gavin Ward', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11469, 'name': 'Darren England', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11424, 'name': 'Neil Davies', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11504, 'name': 'Simon Long', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11503, 'name': 'Graham Scott', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11469, 'name': 'Darren England', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11547, 'name': 'Stephen Child', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,1,0,,,,,563,West Ham United FC,74,West Bromwich Albion FC
180,303932,2021-01-19T20:15:00Z,FINISHED,18,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11585, 'name': 'Craig Pawson', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11495, 'name': 'Ian Hussin', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11567, 'name': 'Jonathan Moss', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11610, 'name': 'Andre Marriner', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11495, 'name': 'Ian Hussin', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11610, 'name': 'Andre Marriner', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11547, 'name': 'Stephen Child', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,2,0,,,,,338,Leicester City FC,61,Chelsea FC
181,303757,2021-01-20T18:00:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11567, 'name': 'Jonathan Moss', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11570, 'name': 'Harry Lennard', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11431, 'name': 'Daniel Robathan', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11556, 'name': 'David Coote', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11423, 'name': 'Andy Madley', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11611, 'name': 'Scott Ledger', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11576, 'name': 'Darren Cann', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11570, 'name': 'Harry Lennard', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11576, 'name': 'Darren Cann', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11567, 'name': 'Jonathan Moss', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11423, 'name': 'Andy Madley', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11544, 'name': 'Simon Beck', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,0,0,,,,,65,Manchester City FC,58,Aston Villa FC
182,303928,2021-01-20T20:15:00Z,FINISHED,18,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11551, 'name': 'Martin Atkinson', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11552, 'name': 'Peter Kirkup', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11487, 'name': 'Kevin Friend', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11552, 'name': 'Peter Kirkup', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11551, 'name': 'Martin Atkinson', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11487, 'name': 'Kevin Friend', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11531, 'name': 'Marc Perry', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,2,1,1,,,,,63,Fulham FC,66,Manchester United FC
183,303935,2021-01-21T20:00:00Z,FINISHED,18,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11575, 'name': 'Mike Dean', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11531, 'name': 'Marc Perry', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11521, 'name': 'Mark Scholes', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11580, 'name': 'Anthony Taylor', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11479, 'name': 'Lee Mason', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11576, 'name': 'Darren Cann', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11521, 'name': 'Mark Scholes', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11575, 'name': 'Mike Dean', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11479, 'name': 'Lee Mason', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11444, 'name': 'Matthew Wilkes', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': None}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,1,0,0,,,,,64,Liverpool FC,328,Burnley FC
184,303857,2021-01-23T20:00:00Z,FINISHED,11,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11430, 'name': 'Simon Hooper', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11431, 'name': 'Daniel Robathan', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11505, 'name': 'Derek Eaton', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11575, 'name': 'Mike Dean', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11431, 'name': 'Daniel Robathan', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11505, 'name': 'Derek Eaton', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11430, 'name': 'Simon Hooper', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 130160, 'name': 'Daniel Cook', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,2,0,,,,,58,Aston Villa FC,67,Newcastle United FC
185,303952,2021-01-26T18:00:00Z,FINISHED,20,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11580, 'name': 'Anthony Taylor', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11581, 'name': 'Gary Beswick', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11404, 'name': 'James Mainwaring', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11309, 'name': 'Peter Bankes', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 23568, 'name': 'Jarred Gillett', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'Australia'}, {'id': 11581, 'name': 'Gary Beswick', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11404, 'name': 'James Mainwaring', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11580, 'name': 'Anthony Taylor', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 23568, 'name': 'Jarred Gillett', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'Australia'}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,2,0,1,,,,,67,Newcastle United FC,341,Leeds United FC
186,303956,2021-01-26T18:00:00Z,FINISHED,20,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11494, 'name': 'Stuart Attwell', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11438, 'name': 'Dan Cook', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11552, 'name': 'Peter Kirkup', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11430, 'name': 'Simon Hooper', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11503, 'name': 'Graham Scott', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 130160, 'name': 'Daniel Cook', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11552, 'name': 'Peter Kirkup', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11503, 'name': 'Graham Scott', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11505, 'name': 'Derek Eaton', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,2,3,1,2,,,,,354,Crystal Palace FC,563,West Ham United FC
187,303950,2021-01-26T20:15:00Z,FINISHED,20,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11443, 'name': 'Chris Kavanagh', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11615, 'name': 'Adam Nunn', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11556, 'name': 'David Coote', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11615, 'name': 'Adam Nunn', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11443, 'name': 'Chris Kavanagh', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11444, 'name': 'Matthew Wilkes', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': None}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,5,0,4,,,,,74,West Bromwich Albion FC,65,Manchester City FC
